star_name,hip_name,hd_name,gj_name,st_exocatflag,st_coronagflag,st_starshadeflag,st_rvflag,st_ppnum,rastr,ra,decstr,dec,st_dist,st_disterr1,st_disterr2,st_vmag,st_vmagerr,st_bmv,st_bmverr,st_spttype,st_lbol,st_lbolerr,st_teff,st_tefferr,st_mass,st_masserr,st_logg,st_loggerr,st_age,st_ageerr,st_metfe,st_metfeerr,st_metratio
HIP 108890,HIP 108890,,GJ 4249,1,0,0,0,0,22h03m26.81s,330.861721,-50d38m34.0s,-50.642777,20.65,2.04,-1.71,12.1,0.01,1.54,0.01,M4,0.02,0.24,3574,,0.38,,,,,,,,
HIP 108917 A,HIP 108917 A,HD 209790,,1,1,0,0,0,22h03m47.16s,330.946508,+64d37m39.9s,64.627754,29.59,0.92,-0.86,4.4,0.02,0.34,0.02,Am,12.57,0.13,6964,,1.91,,,,,,,,
HIP 109084,HIP 109084,,GJ 4254,1,0,0,0,0,22h05m51.46s,331.464404,-11d54m49.5s,-11.913748,22.22,1.42,-1.26,10.12,0,1.41,0.01,M0,0.11,0.14,3870,,0.57,,,,,,,,
HIP 109095,HIP 109095,,,1,0,0,0,0,22h05m57.13s,331.488048,+08d13m08.5s,8.219035,27.83,3.8,-2.98,11.14,0.01,1.39,0.02,M0,0.06,0.28,3959,,0.49,,,,,,,,
HIP 109176,HIP 109176,HD 210027,GJ 848,1,1,1,0,0,22h07m00.47s,331.751977,+25d20m42.2s,25.345046,11.73,0.12,-0.12,3.77,0,0.44,0.01,F5V,3.63,0.05,6442,,1.39,,,,,,,,
HIP 109245,HIP 109245,HD 209635,,1,0,0,0,0,22h07m53.19s,331.971614,-70d17m08.6s,-70.285734,29.8,0.3,-0.3,6.67,0.02,0.54,0,F7/8V,1.67,0.06,6132,,1.14,,4.42,,,,,,
HIP 109268,HIP 109268,HD 209952,GJ 848.2,0,1,0,0,0,22h08m13.98s,332.058258,-46d57m39.5s,-46.960976,31.09,0.77,-0.81,1.74,,-0.13,,B7 IV,,,,,,,,,,,,,
HIP 109335,HIP 109335,HD 210604,,1,0,0,0,0,22h09m00.01s,332.250055,+67d43m23.4s,67.723155,29.36,10.32,-6.06,9.87,0.04,0.39,0.04,K0,0.08,0.7,6738,,0.52,,,,,,,,
HD 210277,HIP 109378,HD 210277,GJ 848.4,1,0,0,1,1,22h09m29.82s,332.374231,-07d32m51.2s,-7.547561,21.56,0.22,-0.21,6.53,0.02,0.76,0.02,G8/K0V,1.07,0.05,5555,,0.99,,4.39,,10.64,,0.21,,[Fe/H]
GJ 849,HIP 109388,,GJ 849,1,0,1,1,1,22h09m39.68s,332.415341,-04d38m26.5s,-4.640681,9.1,0.19,-0.18,10.37,0.01,1.5,0.01,M3,0.03,0.1,3343,,0.42,,,,,,,,
HIP 109422,HIP 109422,HD 210302,GJ 849.1,1,0,0,1,0,22h10m08.48s,332.535348,-32d32m54.4s,-32.54844,18.28,0.18,-0.18,4.93,0.02,0.49,0.01,F6V,3.04,0.06,6339,,1.28,,4.23,,2.52,,0.09,,[Fe/H]
HIP 109427,HIP 109427,HD 210418,GJ 9771,1,1,0,0,0,22h10m11.82s,332.549249,+06d11m52.0s,6.197789,28.3,0.58,-0.55,3.52,0,0.09,0,A2V,27.66,0.07,8569,,2.34,,3.86,,,,,,
HIP 109527,HIP 109527,HD 210667,GJ 850,1,0,0,0,0,22h11m11.89s,332.799562,+36d15m25.0s,36.256938,22.9,0.23,-0.23,7.22,0.02,0.81,0,K0,0.66,0.05,5462,,0.95,,4.56,,4.5,,0.23,,[Fe/H]
HIP 109537,HIP 109537,,,1,0,0,0,0,22h11m17.11s,332.821309,+41d00m52.8s,41.014667,22.74,1.2,-1.08,11.11,0.01,1.46,0.02,M2,0.05,0.13,3898,,0.45,,,,,,,,
HIP 109555,HIP 109555,,GJ 851,1,0,0,0,0,22h11m29.89s,332.874549,+18d25m32.7s,18.425757,11.62,0.24,-0.23,10.25,0,1.47,0,M2,0.05,0.1,3505,,0.45,,,,,,,,
HIP 109638,HIP 109638,,GJ 9773,1,0,0,0,0,22h12m35.88s,333.149509,+08d33m17.5s,8.554857,14.96,1.13,-0.98,11.99,0,1.55,0.01,M3,0.02,0.18,3464,,0.35,,,,,,,,
HIP 109756,HIP 109756,,GJ 4265,1,0,0,0,0,22h13m53.22s,333.471768,+05d16m35.9s,5.276628,26.55,2.63,-2.19,12.03,0.5,1.46,0.13,M2V:,0.04,0.87,3555,,0.45,,,,,,,,
HIP 109807,HIP 109807,,,1,0,0,0,0,22h14m26.62s,333.610925,+02d42m23.9s,2.706652,29.31,1.54,-1.4,10.4,0,1.25,0.01,K7,0.11,0.12,4226,,0.56,,,,,,,,
HIP 109812,HIP 109812,,GJ 851.5,1,0,0,0,0,22h14m31.55s,333.631476,+27d51m14.0s,27.853898,20.1,0.84,-0.77,10.33,0.03,1.43,0.05,M0,0.07,0.12,3940,,0.51,,,,,,,,
HIP 109816,HIP 109816,HD 210975,,1,0,0,0,0,22h14m34.81s,333.645021,-32d18m28.8s,-32.307987,28.95,1.21,-1.11,9.57,0.05,1.07,0.02,K3/4V,0.17,0.15,4593,,0.63,,,,,,,,
HIP 109821,HIP 109821,HD 210918,GJ 851.2,1,0,0,0,0,22h14m38.21s,333.659206,-41d22m47.1s,-41.379743,22.05,0.22,-0.22,6.23,0,0.65,0.01,G5V,1.42,0.03,5735,,0.96,,4.3,,10.48,,-0.11,,[Fe/H]
HIP 109857,HIP 109857,HD 211336,GJ 4266,1,1,0,0,0,22h15m01.68s,333.756996,+57d02m36.5s,57.043465,26.2,0.81,-0.76,4.17,0.02,0.28,0.01,F0IV,12.04,0.12,7283,,1.89,,,,,,,,
HIP 109926,HIP 109926,HD 211472,GJ 4268 A,1,0,0,0,0,22h15m53.92s,333.974683,+54d40m21.8s,54.672721,21.54,0.22,-0.21,7.48,0.02,0.81,0.02,K1V,0.47,0.05,5304,,0.82,,4.51,,,,,,
HIP 109980,HIP 109980,,GJ 854,1,0,0,0,0,22h16m31.19s,334.129961,+68d20m23.3s,68.339819,24,0.49,-0.47,9.2,0.04,1.17,0.02,K5,0.18,0.1,4500,,0.64,,,,,,,,
HIP 110066,HIP 110066,HD 211369,GJ 4270,1,0,0,0,0,22h17m39.25s,334.413524,-48d39m00.9s,-48.650237,25.2,0.51,-0.49,8.41,0.02,0.96,0,K3V,0.3,0.08,4977,,0.74,,,,,,,,
HIP 110109,HIP 110109,HD 211415,GJ 853 A,1,0,1,0,0,22h18m15.18s,334.563261,-53d37m31.9s,-53.625536,13.79,,,5.36,0.01,0.61,0.02,G3V,1.23,0.06,5837,,1.05,,4.45,,,,,,
HIP 110400,HIP 110400,,GJ 4273,1,0,0,0,0,22h21m43.01s,335.429227,-65d31m34.3s,-65.526186,18.64,1.19,-1.06,12.03,0.01,1.55,0.01,M5,0.02,0.28,3487,,0.38,,,,,,,,
HD 211970,HIP 110443,HD 211970,GJ 1267,1,0,0,0,1,22h22m16.39s,335.568298,-54d33m40.3s,-54.561183,13.53,0.28,-0.27,8.99,0.01,1.35,0.01,M0V,0.09,0.07,4106,,0.54,,,,,,,,
HIP 110468,HIP 110468,HD 212038,,1,0,0,0,0,22h22m35.71s,335.648803,-50d48m17.7s,-50.804904,29.65,1.24,-1.14,8.75,0.01,0.83,0.01,K2V,0.31,0.1,4937,,0.74,,4.61,,,,,,
HIP 110526 A,HIP 110526 A,,GJ 856 A,1,0,0,0,0,22h23m28.92s,335.870516,+32d27m35.8s,32.459936,15.51,1.72,-1.41,11.42,0.3,1.57,0.02,M0...,0.06,0.61,3162,,0.5,,,,,,,,
HIP 110534,HIP 110534,,GJ 855,1,0,0,0,0,22h23m32.67s,335.886113,-57d13m11.0s,-57.219715,19.15,0.8,-0.74,10.71,0.01,1.48,0.01,K,0.06,0.14,3667,,0.48,,,,,,,,
HIP 110618,HIP 110618,HD 211998,GJ 855.1 A,1,0,0,0,0,22h24m34.39s,336.143295,-72d15m13.6s,-72.253774,28.7,0.29,-0.28,5.28,0.02,0.63,0.02,G0/2V,6.24,0.06,5486,,1.6,,3.73,,,,,,
HIP 110640 A,HIP 110640 A,,GJ 857.1 A,1,0,0,0,0,22h24m45.65s,336.190194,+22d33m04.7s,22.551294,21.58,0.44,-0.42,8.83,0.01,1.18,0.01,M0,0.23,0.06,4293,,0.69,,,,,,,,
HIP 110649,HIP 110649,HD 212330,GJ 857,1,0,0,0,0,22h24m56.19s,336.234136,-57d47m47.8s,-57.79661,20.56,0.21,-0.2,5.31,0.01,0.67,0.01,G3IV,2.91,0.06,5739,,1.09,,4.05,,8.08,,0.05,,[Fe/H]
HIP 110712,HIP 110712,HD 212168 A,,1,0,0,0,0,22h25m51.03s,336.462607,-75d00m56.6s,-75.015719,23.05,0.23,-0.23,6.12,0,0.6,0,G3V,1.68,0.1,5897,,1.03,,4.3,,7.24,,-0.01,,[Fe/H]
HIP 110719,HIP 110719,HD 212168 B,,1,0,0,0,0,22h25m56.25s,336.484379,-75d00m52.9s,-75.014699,18.28,2.26,-1.81,8.72,0.03,1.12,0.01,,0.17,0.28,4408,,0.64,,,,,,,,
HIP 110750,HIP 110750,HD 212658,,1,0,0,0,0,22h26m13.38s,336.555763,-19d11m18.1s,-19.188366,27.24,0.84,-0.79,9.24,0.06,1.14,0.02,K3/K4V,0.21,0.14,4525,,0.67,,,,,,,,
HIP 110774,HIP 110774,,GJ 4280,1,0,0,0,0,22h26m32.42s,336.635072,+63d52m43.2s,63.878671,24.78,0.77,-0.72,9.52,0.06,1.1,0.02,K7,0.15,0.15,4455,,0.61,,,,,,,,
HIP 110778 A,HIP 110778 A,HD 212698,GJ 859 A,1,0,0,0,0,22h26m34.15s,336.642282,-16d44m31.7s,-16.742148,20.2,0.41,-0.4,5.55,0,0.62,0,G3V,2.19,0.06,5908,,1.22,,,,,,,,
HIP 110893 A,HIP 110893 A,HD 239960,GJ 860 A,1,0,0,0,0,22h28m00.42s,337.00174,+57d41m49.3s,57.69702,4.03,,,9.59,0,1.61,0,M3.0V,0.01,0.09,3344,,0.34,,,,,,,,
HIP 110922 A,HIP 110922 A,,,1,0,0,0,0,22h28m23.41s,337.097535,-25d54m04.7s,-25.90131,20.41,3.05,-2.35,12.08,0.01,1.6,0.01,M3V,0.04,0.33,,,0.44,,,,,,,,
HIP 110951,HIP 110951,,GJ 9784,1,0,0,0,0,22h28m45.83s,337.190979,+18d55m55.2s,18.932008,22.02,0.92,-0.85,10.74,0.01,1.47,0.01,,0.07,0.1,3852,,0.5,,,,,,,,
HIP 110960 A,HIP 110960 A,HD 213052,,1,1,0,0,0,22h28m49.80s,337.207502,-00d01m12.2s,-0.020063,28.17,1.17,-1.08,3.65,0.01,0.41,0.02,F3III-IV,23.18,0.13,6619,,2.24,,,,,,,,
HIP 110980,HIP 110980,,,1,0,0,0,0,22h29m05.84s,337.274328,+01d39m49.9s,1.663857,21.32,0.89,-0.82,10.51,0,1.43,0.01,,0.08,0.1,3847,,0.52,,,,,,,,
HIP 110996,HIP 110996,HD 213042,GJ 862,1,0,0,0,0,22h29m15.09s,337.312865,-30d00m59.2s,-30.016432,16.06,0.16,-0.16,7.65,0.01,1.1,0.01,K4V,0.29,0.05,4580,,0.73,,3.81,,,,,,
HIP 111169,HIP 111169,HD 213558,,0,1,0,0,0,22h31m17.50s,337.822906,+50d16m57.0s,50.28249,31.39,0.52,-0.54,3.77,,0.01,,A0,,,,,,,,,,,,,
HIP 111170,HIP 111170,HD 213429,GJ 862.1,1,0,0,0,0,22h31m18.22s,337.825908,-06d33m17.6s,-6.554887,25.41,0.52,-0.5,6.15,0.01,0.57,0.01,F7V,1.99,0.05,6001,,1.19,,4.1,,,,,,
HIP 111288,HIP 111288,,,1,0,0,0,0,22h32m41.76s,338.174018,-20d59m33.7s,-20.992691,28.57,2.15,-1.87,11.01,0.01,1.37,0.01,,0.07,0.18,3993,,0.51,,,,,,,,
HIP 111313,HIP 111313,,GJ 863,1,0,0,0,0,22h33m01.91s,338.25795,+09d22m39.5s,9.377634,12.71,0.39,-0.37,10.37,0.01,1.53,0.01,M0V:,0.04,0.13,3712,,0.43,,,,,,,,
HIP 111391,HIP 111391,,,1,0,0,0,0,22h34m00.55s,338.502307,-25d14m30.1s,-25.241691,16.08,0.85,-0.77,11.25,0,1.49,0.01,,0.03,0.15,3531,,0.42,,,,,,,,
HIP 111449,HIP 111449,HD 213845,GJ 863.2,1,0,0,0,0,22h34m41.50s,338.672911,-20d42m28.3s,-20.707859,22.68,0.23,-0.22,5.2,0.02,0.45,0.01,F7V,3.62,0.1,6597,,1.39,,4.11,,,,,,
HIP 111566,HIP 111566,,,1,0,0,0,0,22h36m07.88s,339.032831,-66d55m27.9s,-66.924422,29.47,1.23,-1.13,9.64,0.05,1.1,0,M2,0.17,0.15,4534,,0.63,,,,,,,,
HIP 111571,HIP 111571,HD 214100,GJ 864,1,0,0,0,0,22h36m09.65s,339.040213,-00d50m24.5s,-0.840151,17.12,0.53,-0.5,9.98,0.02,1.41,0.03,K5,0.08,0.13,3815,,0.53,,,,,,,,
HIP 111685 A,HIP 111685 A,,GJ 4287,1,0,0,0,0,22h37m29.89s,339.374534,+39d22m54.6s,39.381839,19.54,0.6,-0.57,9.41,0.01,1.37,0.02,M2,0.15,0.09,3981,,0.61,,,,,,,,
HIP 111686 A,HIP 111686 A,,,1,0,0,0,0,22h37m30.21s,339.37588,-67d06m10.6s,-67.102931,29.99,1.58,-1.43,9.77,0,1.22,0.01,M2,0.2,0.11,4205,,0.66,,,,,,,,
HIP 111715,HIP 111715,,,1,0,0,0,0,22h37m46.71s,339.444631,-52d52m24.9s,-52.873571,21.74,11.71,-5.64,12.05,,,,,0.01,,5596,,0.28,,,,,,,,
HIP 111766 A,HIP 111766 A,,GJ 865,1,0,0,0,0,22h38m28.59s,339.619115,-65d22m41.2s,-65.378116,13.18,1.15,-0.98,11.45,0.01,1.6,0.01,,0.03,0.21,3252,,0.42,,,,,,,,
HIP 111802,HIP 111802,HD 214479,GJ 867 A,1,0,0,0,0,22h38m45.29s,339.688728,-20d37m15.4s,-20.62094,8.69,0.09,-0.09,9.06,0,1.47,0.01,M0VEP,0.07,0.09,3583,,0.5,,,,,,,,
HIP 111888,HIP 111888,HD 214683,,1,0,0,0,0,22h39m50.66s,339.961092,+04d06m57.1s,4.115852,24.1,0.49,-0.47,8.48,0,0.94,0,K2/3V,0.27,0.05,4890,,0.72,,,,,,,,
HIP 111932,HIP 111932,,,1,0,0,0,0,22h40m21.08s,340.087835,+07d54m06.3s,7.901753,25.62,11.51,-6.06,11.75,0.01,1.48,0.01,M0V:,0.04,0.82,3821,,0.42,,,,,,,,
HIP 111960,HIP 111960,HD 214749,GJ 868,1,0,0,0,0,22h40m43.13s,340.179702,-29d40m28.0s,-29.674438,13.55,0.14,-0.13,7.83,0,1.14,0.01,K4/5V,0.2,0.03,4502,,0.74,,4.65,,,,,,
HIP 111977,HIP 111977,HD 215065,,1,0,0,0,0,22h40m54.40s,340.226654,+66d31m20.9s,66.522486,29.33,0.3,-0.29,7.46,0.02,0.64,0.02,G5,0.82,0.06,5682,,0.95,,,,,,,,
HIP 111978,HIP 111978,HD 214759,GJ 869,1,0,0,0,0,22h40m54.93s,340.228892,-31d59m24.4s,-31.99011,27.56,0.56,-0.54,7.4,0.02,0.81,0.02,G8/K0V,0.8,0.06,5434,,0.9,,4.46,,13.04,,0.18,,[Fe/H]
HIP 111983,HIP 111983,HD 214731,,1,0,0,0,0,22h40m58.61s,340.244224,-46d12m07.0s,-46.201948,22.49,0.7,-0.66,9.1,0.01,1.07,0.01,K4V,0.16,0.08,4531,,0.62,,,,,,,,
HIP 112117,HIP 112117,HD 214953,GJ 871 A,1,0,0,0,0,22h42m36.88s,340.653655,-47d12m36.0s,-47.210008,23.64,0.24,-0.23,5.99,0,0.58,0,G0V,1.97,0.03,6049,,1.09,,4.42,,2.36,,0.03,,[Fe/H]
HIP 112120,HIP 112120,,GJ 1271,1,0,0,0,0,22h42m38.08s,340.658657,+17d40m04.7s,17.667984,21.04,1.34,-1.19,11.7,0.01,1.47,0.01,M3,0.04,0.17,3430,,0.45,,,,,,,,
HD 215152,HIP 112190,HD 215152,GJ 4291,1,0,0,0,4,22h43m21.39s,340.839139,-06d24m00.4s,-6.400116,21.52,0.44,-0.42,8.11,0,0.97,0,K3V,0.3,0.05,4823,,0.74,,4.55,,,,,,
HIP 112245,HIP 112245,HD 215500,,1,0,0,0,0,22h44m05.76s,341.02399,+64d34m17.0s,64.571394,25.14,0.25,-0.25,7.5,0.01,0.72,0.02,G8V,0.61,0.05,5310,,0.88,,4.4,,,,,,
HIP 112312,HIP 112312,,GJ 871.1 A,1,0,0,0,0,22h44m57.84s,341.24099,-33d15m00.7s,-33.250184,23.34,2.03,-1.73,12.1,0.01,1.52,0.01,M3,0.07,0.22,3362,,0.5,,,,,,,,
